ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1040866;Поступление зарплаты на счет;Ремонт;1;0.09;мужской;0;0;высшее;специалист;>250;0;27;24;Информационные технологии;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;24;1;0;1;24;24;0;0;0;0;0;0;0
1040886;2НДФЛ;Ремонт;0;0.2;мужской;0;0;ученая степень;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040906;2НДФЛ;Ремонт;1;0.38;мужской;0;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040926;Форма банка (без печати работодателя);Покупка автомобиля;1;0.48;мужской;1;0;высшее;вспомогательный персонал;>250;0;40;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040946;Свободная форма с печатью работодателя;Ремонт;0;0.26;мужской;1;0;высшее;специалист;>250;0;21;36;Другое;ЗАО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1040966;Форма банка (без печати работодателя);Ремонт;0;0.16;мужской;2;0;высшее;менеджер среднего звена;< 50;0;52;38;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1040986;Форма банка (без печати работодателя);Ремонт;1;0.38;мужской;0;0;высшее;менеджер высшего звена;< 50;0;132;46;Другое;ООО;холост / не замужем;1;1;1;1;1;0.7333333333;0;1;0;0;0.3333333333;1;2;12;3;1;0;3;73;1;1;1;1;1;1;1
1041006;Форма банка (без печати работодателя);Ремонт;0;0.28;женский;2;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041026;Поступление зарплаты на счет;Ремонт;0;0.46;женский;0;0;высшее;рабочий;>250;0;95;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041046;Поступление зарплаты на счет;Другое;0;0.27;женский;0;0;высшее;специалист;>250;0;40;31;Другое;ООО;холост / не замужем;2;1;0;0;0;0;0;0;0;0;0.5;2;2;64;4;1;0;6;77;0;0;0;0;0;0;0
1041066;Поступление зарплаты на счет;Ремонт;0;0.46;женский;0;0;высшее;специалист;>250;0;18;28;Информационные технологии;ОАО;холост / не замужем;1;1;1;0;0;0;0;0;0;0;0;0;3;55;3;0;0;12;43;0;0;0;0;0;0;0
1041086;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;специалист;>250;0;11;26;Торговля;ЗАО;холост / не замужем;2;2;0;0;0;0.1842105263;0;3;1;1;0.6;3;2;31;5;1;0;1;29;1;0;0;0;0;0;0
1041106;Форма банка (без печати работодателя);Покупка автомобиля;0;0.32;мужской;1;0;среднее-специальное;вспомогательный персонал;< 50;0;13;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041126;Форма банка (без печати работодателя);Ремонт;1;0.43;мужской;0;0;среднее;рабочий;>250;0;69;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041146;Поступление зарплаты на счет;Ремонт;0;0.43;женский;0;0;высшее;специалист;>250;0;20;24;Другое;ООО;холост / не замужем;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
1041166;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041186;Поступление зарплаты на счет;Ремонт;1;0.43;мужской;0;0;среднее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041206;2НДФЛ;Ремонт;0;0.59;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;145;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041226;2НДФЛ;Ремонт;1;0.17;мужской;0;0;высшее;менеджер среднего звена;>250;0;37;25;Торговля;ЗАО;холост / не замужем;2;2;2;1;1;;;;;;;;;;;;;;;;;;;;;
1041246;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;1;0;среднее-специальное;торговый представитель;>250;0;17;26;Другое;ЗАО;женат / замужем;0;0;0;0;0;0.1030927835;0;0;0;0;0.6;3;2;87;5;2;2;7;39;1;0;0;0;0;0;0
1041266;Поступление зарплаты на счет;Покупка земли;1;0.59;женский;1;0;высшее;специалист;< 50;0;17;32;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041286;2НДФЛ;Покупка автомобиля;0;0.43;мужской;1;0;высшее;вспомогательный персонал;>250;0;136;33;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041306;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.23;женский;0;0;высшее;менеджер среднего звена;>250;0;76;44;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1041326;Форма банка (без печати работодателя);Покупка автомобиля;1;0.27;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041346;Форма банка (без печати работодателя);Отпуск;1;0.2;женский;3;0;незаконченное высшее;специалист;< 50;0;27;32;Информационные технологии;Иная форма;женат / замужем;0;0;0;0;0;0.2790697674;0;0;0;0;0.25;1;3;62;4;0;1;28;91;1;1;1;0;0;0;0
1041366;Поступление зарплаты на счет;Ремонт;0;0.3;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;39;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041386;Форма банка (без печати работодателя);Ремонт;0;0.15;женский;0;0;высшее;менеджер среднего звена;< 50;0;65;32;Торговля;ООО;холост / не замужем;1;1;0;0;0;0;1;0;0;0;0.5;2;2;76;4;1;0;22;88;0;0;0;0;0;0;0
1041406;Свободная форма с печатью работодателя;Ремонт;1;0.48;мужской;0;0;высшее;специалист;< 50;0;17;29;Юридические услуги;ООО;холост / не замужем;2;0;0;0;0;0;1;1;1;0;0.6;3;2;34;5;2;0;2;28;0;0;0;0;0;0;0
1041426;Свободная форма с печатью работодателя;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041446;Поступление зарплаты на счет;Отпуск;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>250;0;8;34;Торговля;ООО;женат / замужем;16;1;0;0;0;0.4583333333;0;0;0;0;0.2857142857;2;5;52;7;0;0;16;44;1;1;1;1;1;0;0
1041466;2НДФЛ;Ремонт;1;0.49;мужской;1;0;среднее-специальное;специалист;>250;0;207;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041486;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041506;2НДФЛ;Покупка недвижимости/ строительство;0;0.27;женский;1;0;высшее;менеджер среднего звена;>250;3;45;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041526;2НДФЛ;Ремонт;0;0.58;женский;1;0;высшее;менеджер среднего звена;>250;0;8;33;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041546;2НДФЛ;Ремонт;0;0.54;мужской;0;0;среднее-специальное;рабочий;>250;0;32;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041566;Поступление зарплаты на счет;Ремонт;1;0.42;женский;0;0;среднее-специальное;специалист;>250;0;46;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041586;2НДФЛ;Ремонт;1;0.56;мужской;0;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041606;Форма банка (без печати работодателя);Покупка автомобиля;1;0.43;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;46;60;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041626;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.18;женский;1;0;высшее;менеджер высшего звена;< 50;0;10;31;Торговля;ООО;женат / замужем;2;2;2;2;0;0.4956521739;0;0;0;0;0.5;1;1;58;2;0;1;69;80;1;1;0;0;0;0;0
1041646;Поступление зарплаты на счет;Покупка мебели;1;0.35;женский;0;0;высшее;специалист;>250;0;18;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041666;Форма банка (без печати работодателя);Ремонт;0;0.27;мужской;2;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041686;;Покупка недвижимости/ строительство;0;;мужской;2;0;высшее;;;0;87;40;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041706;Форма банка (без печати работодателя);Ремонт;1;0.54;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041726;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;2;0;среднее-специальное;рабочий;>250;0;161;36;Другое;ОАО;разведен / разведена;0;0;0;0;0;0.0640394089;0;0;0;0;0.2;1;4;190;5;0;2;66;114;1;1;1;1;0;0;0
1041746;Поступление зарплаты на счет;Ремонт;0;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;44;29;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0860215054;0;0;0;0;0.5;3;3;85;6;1;0;10;60;1;0;0;0;0;0;1
1041766;Поступление зарплаты на счет;Ремонт;0;0.23;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041786;Поступление зарплаты на счет;Покупка автомобиля;1;0.3;мужской;0;0;среднее;вспомогательный персонал;>250;0;47;23;Другое;ООО;разведен / разведена;1;0;0;0;0;0.1621621622;0;0;0;0;0.6666666667;2;1;31;3;2;0;11;45;1;1;0;0;0;0;0
1041806;Свободная форма с печатью работодателя;Ремонт;1;0.56;мужской;2;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041826;2НДФЛ;Покупка земли;1;0.35;женский;0;0;высшее;менеджер среднего звена;>250;0;264;53;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041846;Поступление зарплаты на счет;Покупка автомобиля;0;0.56;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;12;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041866;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;1;0;незаконченное высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041886;Форма банка (без печати работодателя);Ремонт;1;0.27;мужской;1;0;высшее;менеджер высшего звена;< 50;0;21;41;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041906;2НДФЛ;Покупка автомобиля;0;0.47;мужской;2;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041926;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1041946;Поступление зарплаты на счет;Ремонт;0;0.49;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;44;39;Торговля;ООО;женат / замужем;5;4;3;1;1;0.0058139535;0;0;0;0;0.1764705882;3;14;171;17;1;0;5;86;1;0;0;0;0;0;0
1041966;2НДФЛ;Ремонт;1;0.59;мужской;1;0;среднее;вспомогательный персонал;>250;1;108;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
